HINDI 	MARATHI 	SCORE
देखने	बघावयास	0.0101224
करता	कमवण्याचा	0.0101223
बिखरे	विखुरलेली	0.0101218
देख	पाहत	0.0101215
जाने	मानले	0.0101209
पाई	सापडली	0.0101206
करते	पाडलेल्या	0.0101204
लाने	आणण्यासाठी	0.0101201
है	असणाऱ्या	0.0101191
बने	असलेला	0.010119
गिरती	पडल्यावर	0.0101185
पाकर	मिळवून	0.0101179
करवाया	बांधुन	0.0101167
मनाए	असणार्‍या	0.0101162
बन	झाले	0.0101158
रखने	नव्हे	0.0101153
था	आ्कारले	0.0101151
होती	पडतो	0.0101137
बचे	राहू	0.010113
रहता	असते	0.0101127
आने	येण्याचा	0.0101111
देख	भरलेल्या	0.0101098
तलाशती	शोधत	0.0101096
बन	येणार्‍या	0.010109
बहती	वाहतात	0.0101089
बताइए	सांगा	0.0101085
ढका	व्यापलेला	0.0101078
पकड़	धरून	0.0101069
बिताने	घालवण्याची	0.0101064
हैं	राहण्याची	0.0101058
भाता	आवडते	0.0101057
उगते	उगवताना	0.0101041
दफनाई	करण्यात	0.0101031
तोड़	तोडून	0.0101021
गिर	होत	0.0101018
दिखाई	असल्याने	0.0101017
दिखने	लावले	0.0100989
देखा	बघता	0.0100981
माना	आहे	0.0100958
मजा	बसून	0.0100957
बहने	दाबताच	0.0100953
पनपते	येतात.	0.0100948
सम्वर्धन	करण्यात	0.0100947
रुक	थांबल्यामुळे	0.0100937
दर्शनीय	आहे	0.0100937
जान	कळल्यावर	0.0100923
लगा	वाटले	0.0100921
हुए	झाले.	0.0100917
पहुँचते	जाऊन	0.0100914
बेचने	विकणार्‍यांची	0.0100911
विचरण	करणार्‍या	0.010089
भरकर	घेऊन	0.0100887
गुजारा	घालवला	0.0100875
पालते	पाळतात	0.0100867
रखने	पाहण्याची	0.0100837
था	करताना	0.0100832
देखने	पाहण्यास	0.0100827
हो	झाले	0.0100821
दिखती	केलेला	0.0100799
हों	वाटते	0.0100794
आ	आलो	0.0100788
बताये	सांगितले	0.0100765
था	होते	0.0100754
देखे	तरंगताना	0.0100742
डाल	टाकत	0.0100729
देखा	बांधण्यास	0.0100729
है	बांधून	0.0100725
बनी	असणार्‍या	0.0100722
फैला	व्यापून	0.010071
प्रयोग	वाचण्यासाठी	0.0100709
दिलचस्पी	असेल	0.0100703
है	ओळखले	0.01007
पूरा	केले	0.0100693
देख	वाढत्या	0.0100681
बदल	म्हटले	0.0100673
है	असणारी	0.010066
दी	असणारा	0.0100645
बन	करण्याचे	0.0100618
घूमने	येणार्‍या	0.0100617
देखना	होता	0.0100614
रखे	मिळालेले	0.0100609
शामिल	झाले	0.0100606
रहा	नोंदवलेल्या	0.0100595
है	करताना	0.0100581
उतार	उगवला	0.0100576
छिपा	नाही	0.0100566
कहना	म्हणावे	0.0100561
होगा	बोलत	0.0100547
अवस्थित	असलेल्या	0.0100532
सूखा	राहते.	0.0100519
लिखा	होती	0.0100509
डालना	टाकायचा	0.0100505
बुलाने	बोलवण्यासाठी	0.0100479
देखा	पाहिले	0.010046
बचाते	वाचवतात	0.0100451
घुमाया	फिरवले	0.0100439
चाहें	हवे	0.0100426
दी	बांधला	0.0100425
होती	सुकलेला	0.0100416
मिलती	वाजल्यानंतर	0.0100414
करने	नाहीत	0.0100411
छूटने	सुटण्याच्या	0.0100407
मोह	आकर्षून	0.0100393
बस	रचलेली	0.0100389
हुई	लिहिले	0.0100384
ले	घेऊनच	0.0100383
जाना	ठेवले	0.0100363
खींचते	करुन	0.0100346
कराता	होणारा	0.0100344
सोये	होते	0.0100337
किया	स्थापित	0.0100336
बनी	कोरलेल्या	0.0100325
बोल	वाटत	0.0100313
प्राप्त	भरलेला	0.0100299
घोषित	करतेवेळी	0.0100277
था	होत	0.0100253
अवस्थित	असणारा	0.0100253
काट	कापून	0.0100252
हुआ	झाली	0.0100223
जाया	पडेल	0.0100201
होती	नसतात	0.0100182
लगता	केले	0.0100158
देखने	सापडणे	0.0100152
कर	जमविला	0.0100149
पारकर	करुन	0.010013
निर्मित	बनलेले	0.0100103
किया	स्थापिलेले	0.0100102
घूमते	भटकणारे	0.0100094
कहते	ओळखत	0.0100093
जुड़ा	आहे	0.0100091
आनंद	रोखलेल्या	0.0100085
रख	ठेवतात	0.0100082
बिठाने	बसविण्यासाठी	0.010008
बिखरा	विखुरलेले	0.0100068
होता	झालेल्या	0.0100064
लगता	विचारले	0.0100044
देखे	पहाण्यास	0.0100044
हो	झाली	0.0100005
आने	येताच	0.01
मनाने	घालविण्यासाठी	0.00999936
है	असणारे	0.00999862
होता	थांबण्यासाठी	0.00999823
बढ़ते	होती	0.00999795
हुए	नाही	0.00999501
करने	केल्यानंतरच	0.00999467
चोट	पडल्याने	0.00999454
होती	असणारे	0.00999214
खाने	झाल्यानंतर	0.00999085
लेकर	वसलेल्या	0.00998869
बितानी	घालवायची	0.00998787
लेनी	ओळखले	0.00998704
ठहरने	राहण्याचे	0.00998662
हैं	खाण्यापिण्यामध्ये	0.00998621
घिरा	असलेले	0.00998492
मिला	पाहायला	0.0099833
मानकर	करतात	0.00998312
बैठने	बसण्याआधी	0.00998102
है	जाणण्यायोग्य	0.00998046
संगृहीत	आहेत	0.00997964
बनाकर	केले	0.0099786
छोड़	सोडले	0.00997686
चढ़ायी	केली	0.00997529
चुन	निवडू	0.00997432
होते	जाऊन	0.00997414
है	नव्हते	0.00997397
होकर	जात	0.00997367
नजर	पडली	0.00997303
कठिनाइयाँ	येते	0.00997158
जोड़ा	जोडला	0.00997041
देखते	असलेल्या	0.00996968
समझा	मानले	0.00996874
हुए	झालेल्या	0.00996865
बनी	केलेल्या	0.00996826
प्रभावित	होतो	0.00996806
खड़ी	होत्या	0.00996781
फैला	लागेल	0.00996771
सेलिब्रेटिंग	आहे	0.00996597
घूमते	फिरताना	0.00996529
होते	चालून	0.00996379
रखने	ठेवण्याचे	0.00996377
देखी	पहावयास	0.00996029
सिमटते	झालेल्या	0.00995892
असफल	ठेवणे	0.00995883
कर	बदलून	0.00995811
है	राहिलेल्या	0.0099578
बसा	नाही	0.00995759
देखने	पाहण्याचे	0.00995649
वर्जित	होता	0.00995587
जायें	करण्यासाठी	0.00995386
लेकर	होत	0.00995205
इंगित	करतो	0.00995173
होते	करुन	0.00994965
किया	झाली	0.00994882
गया	राहिले	0.00994773
