HINDI 	MARATHI 	SCORE
फूलों	अपेक्षेपेक्षा	0.0117199
बच्चों	मुलांसाठी	0.0117199
पर्णपाती	वने	0.0117198
मूर्तियों	मूर्त्यांमध्ये	0.011718
मंदिर	लोकसमजुतीनुसार	0.0117166
यात्रा	झडी	0.0117164
दिन	नरकचतुर्दशीच्या	0.0117163
दिनों	प	0.0117151
यह	प्रवास	0.0117135
सब्जियों	वन्य	0.0117103
वास्तुशिल्प	मुस्‍लिम	0.0117093
तरह	सध्याच्या	0.0117078
मंदिर	घुमटांच्या	0.0117009
सरकार	सरकारकडूनही	0.0116991
गोवा	राज्ये	0.0116975
मान्यता	गंगास्नानासाठी	0.0116971
माहौल	पूर्णत:	0.0116965
आदि	गिद्‍दा	0.0116963
शिलाखंड	अनुरेखित	0.0116958
इलाका	प्रदेश	0.0116954
घंटाघर	घंटाघरातील	0.0116947
सन्‌	१९६६साली	0.0116936
सन्‌	१८५७साली	0.0116936
सन्	साली	0.0116936
सन्‌	साली	0.0116936
रौनक-ए-शाम	रोनक	0.0116916
जीव	प्राणी-उद्यानात	0.0116912
मंदिर	घुमटाकार	0.0116901
हालत	परिस्थिती	0.0116898
अलावा	हॉर्न	0.0116887
झील	सरोवराबरोबरच	0.0116872
चुनौती	आव्हानाने	0.0116857
संख्या	प्रमाणात	0.0116852
स्थल	बेट	0.0116831
ऑप्शन	पर्याय	0.011683
चोटी	शिखर	0.0116814
बाजार	बाजारातून	0.0116809
मान्यता	ऋषि	0.0116796
हाथियों	सरोवर	0.011679
बस्ती	वस्तीपासून	0.011679
हनीमून	मधूचंद्राचा	0.0116776
कैंप	शिबिरापासून	0.0116766
कुण्ड	दक्षिणेस	0.0116763
मंदिरों	चौर्‍याऐंशी	0.0116761
पोखरा	येथील	0.0116745
अंचल	विभागाची	0.0116724
अड्डे	विमानतळ	0.0116717
मैदानों	जातीयवादामुळे	0.0116712
कलादीर्घाओं	कलादालन	0.0116698
पूजा	मंदिराचे	0.0116688
आकृति	आकृतीमध्ये	0.0116685
हाँ	पावसाचे	0.0116685
पहाड़ी	पर्वताचा	0.0116667
प्रवेश	इतिहासात	0.0116663
माह	ऑगस्ट	0.0116651
टैक्सी	बसने	0.0116615
सौ	रुपयात	0.011659
पर्वतों	विस्तृत	0.0116588
वॉच	वॉचटॉवरमध्ये	0.0116583
गुफा	मार्गावर	0.011657
सूख	वृक्षांना	0.0116563
दुनियाभर	जगभरातील	0.0116555
सम्राट	देवीचा	0.0116554
माथे	भगवान	0.011655
पहाड़	जिल्ह्यांमध्ये	0.0116512
पत्थर	दगडच्या	0.0116481
केन्द्र	सह्याद्री	0.0116477
पर्यटन	पर्यटनस्थळांमध्ये	0.0116445
अथवा	विहार	0.0116435
शुरू	सुरुवातीला	0.0116428
बाद	नाव	0.0116425
सड़क	रस्त्याचे	0.0116413
गली-गली	मुंबईच्या	0.0116375
आज्ञा	परवाना	0.0116369
भैसें	रेड्याचा	0.011634
सैलानी	भवनातून	0.0116294
आवास	अतिरिक्‍त	0.0116281
पेड़ों	झाडांवर	0.0116275
साथ	ट्रेकिंगसाठी	0.0116261
दरअसल	खरोखर	0.0116258
विश्व	बोधगयेमध्ये	0.0116235
हाँ	मुघल	0.0116225
मत	सौंदर्यातच	0.0116221
आज	जागेवर	0.0116212
शहर	समुद्रसपाटीपासून	0.0116201
बाकी	मंदिरं	0.0116199
गुफा	देवी	0.0116195
ट्रेन	रेल्वेने	0.0116194
ज्वर	भरती	0.0116181
सवेरे	आरती	0.0116133
शाम	संध्याकाळनंतर	0.0116125
बारिश	दरम्यान	0.0116115
वर्तमान	विलास	0.0116114
वायुरोधक	कोटामध्ये	0.0116105
एडवेंचर	साहसाचा	0.0116092
दंगे	वर्तमानपत्रात	0.0116075
क्षेत्रों	``नक्शली	0.0116073
बाद	चीनी	0.0116072
बार	खापच्या	0.0116039
दिनों	पावसाच्या	0.011603
पर्वत	वायव्य	0.0115992
सम्मान	गुरु	0.0115981
राजधानी	मुहम्मद	0.0115963
शौचालय	केन्द्रीय	0.011596
पक्षियों	अक्‍टोबरमध्ये	0.0115932
राजा	पर्वताच्या	0.0115868
भाषा	मुलगा	0.0115861
यात्रियों	प्रवाशांमधील	0.0115819
घाटियों	बाकच्या	0.0115817
पेड़	नारळाची	0.0115816
द्वार	प्रवेश	0.0115812
सैनिक	राजपूत	0.0115803
बाँध	सुवर्णरेखा	0.011579
नदी	धबधबा	0.0115789
भवन	वक्र	0.0115787
नॉन	एसी	0.0115785
उपरोक्‍त	बिंदूंवर	0.0115771
बाजार	विहारात	0.0115762
देवी	गावात	0.0115737
ज्यूँ-ज्यूँ	सकाळचा	0.0115725
रोज	दररोज	0.0115695
शोर	आवाज	0.0115651
प्रदेश	प्रदेशमधील	0.0115645
भवन	भवनाप्रमाणेच	0.0115645
बेहतर	संपर्क	0.0115643
बोधिसत्व	बोधिसत्वाबाबत	0.0115626
सम्राट	चंद्रगुप्त	0.0115625
स्थलों	दिल्ली	0.0115606
पहाड़	बाबा	0.0115602
जगह	मॅकडोनाल्ड्‍स	0.0115555
ओर	गाडच्या	0.0115524
ध्यान	लक्षात	0.0115515
शहर	स्थलवर्णन	0.0115496
माँ	भक्तजन	0.0115469
भारत	ठिकाणांशी	0.0115423
चौक	रेलिंगच्या	0.0115395
पवित्रता	मंदिराच्या	0.0115394
केन्द्र	दस्तऐवज-व-सूचना	0.0115374
गिनती	प्राणि	0.011536
राज्य	बसने	0.0115352
करना	दल	0.0115335
घाटी	दरीत	0.0115324
समुद्रतल	काळ	0.0115316
देश	देशामध्ये	0.0115308
मैं	पार	0.0115305
कल	उद्या	0.0115294
बिना	प्रकाशाशिवाय	0.0115283
कि	रस्ता	0.0115282
चकूटी	दूसर्‍या	0.011527
महीने	ऑक्टोबरपासून	0.0115265
तख्ता	परंतू	0.0115259
पक्षियों	पक्ष्यांमध्ये	0.0115252
जूता	बूट	0.0115243
ऐसी	मान्यता	0.0115217
मम्मी	आईने	0.0115182
स्टोर	संग्रहालयातील	0.0115155
बाजार	जगातील	0.0115151
हाँ	ईश्‍वराचा	0.011515
द	खरेदी	0.0115144
दृश्य	दृश्याला	0.0115137
लोकगायकी	लोकगायकीशिवाय	0.0115124
बसा	16व्या	0.0115096
अनुरूप	महत्त्वानुरुप	0.0115085
केन्द्र	मशिद	0.0115082
मीटर	उद्यानात	0.011507
इमारत	रेजीडेंसी	0.0115054
रात	रात्रीपर्यंत	0.0115045
देशभर	देशभरातील	0.0115023
ताजमहल	सुमारे	0.0115022
हॉल	दिवाणखान्याच्या	0.0115002
कलाग्रामम	संस्कृती	0.0114975
